Date (MM/DD/YYYY),Destination Airport,Departure delay (Minutes),Delay Carrier (Minutes),Delay Weather (Minutes),Delay National Aviation System (Minutes),Delay Security (Minutes),Delay Late Aircraft Arrival (Minutes),Date
01/04/2019,MSP,-14.0,0.0,0.0,0.0,0.0,0.0,2019-01-04
01/04/2019,MSY,-13.0,0.0,0.0,0.0,0.0,0.0,2019-01-04
01/04/2019,PBI,145.0,114.0,0.0,0.0,0.0,0.0,2019-01-04
01/04/2019,PDX,61.0,1.0,0.0,0.0,0.0,29.0,2019-01-04
01/04/2019,PHX,-7.0,0.0,0.0,0.0,0.0,0.0,2019-01-04
01/04/2019,RSW,159.0,148.0,0.0,0.0,0.0,0.0,2019-01-04
01/04/2019,SAN,75.0,68.0,0.0,0.0,0.0,0.0,2019-01-04
01/04/2019,SAT,1.0,0.0,0.0,0.0,0.0,0.0,2019-01-04
01/04/2019,SEA,60.0,44.0,0.0,0.0,0.0,0.0,2019-01-04
01/04/2019,SFO,162.0,111.0,0.0,0.0,0.0,0.0,2019-01-04
01/04/2019,SJC,-5.0,0.0,0.0,0.0,0.0,0.0,2019-01-04
01/04/2019,SJU,-10.0,0.0,0.0,0.0,0.0,0.0,2019-01-04
01/04/2019,SLC,22.0,0.0,0.0,0.0,0.0,0.0,2019-01-04
01/04/2019,SNA,-2.0,0.0,0.0,0.0,0.0,0.0,2019-01-04
01/04/2019,STT,-2.0,0.0,0.0,0.0,0.0,0.0,2019-01-04
01/04/2019,TPA,-23.0,0.0,0.0,0.0,0.0,0.0,2019-01-04
01/05/2017,ATL,74.0,25.0,0.0,0.0,0.0,1.0,2017-01-05
01/05/2017,AUS,-2.0,0.0,0.0,0.0,0.0,0.0,2017-01-05
01/05/2017,BOS,-8.0,0.0,0.0,0.0,0.0,0.0,2017-01-05
01/05/2017,CHS,-6.0,0.0,0.0,0.0,0.0,0.0,2017-01-05
01/05/2017,DEN,24.0,26.0,0.0,0.0,0.0,0.0,2017-01-05
01/05/2017,DTW,-7.0,0.0,0.0,0.0,0.0,0.0,2017-01-05
01/05/2017,FLL,1.0,0.0,0.0,0.0,0.0,0.0,2017-01-05
